"DIM","funcId","ID","runtime","runs","mean","median","sd","2%","5%","10%","25%","50%","75%","90%","95%","98%"
2,6,"PSO",4361,30,3.14060787098667e-07,1.70305384e-07,3.13347106505304e-07,2.011108791e-08,2.21419497855e-08,2.46241143e-08,5.34679642775e-08,1.70305384e-07,5.14142835e-07,8.810015331e-07,9.30945742195e-07,9.71809186e-07
2,7,"PSO",4361,30,9.13109342224e-09,5.962586869e-09,1.35434845269914e-08,2.090700946e-10,1.92413338588e-09,4.020321853e-09,4.80528328275e-09,5.962586869e-09,6.974015476e-09,8.294417597e-09,3.58831057311499e-08,5.845566875e-08
2,8,"PSO",4361,30,8.57168390549667e-05,2.633299441e-05,0.000202779916533219,2.988030445e-07,9.86331142825e-07,1.826643263e-06,4.3508452895e-06,2.633299441e-05,4.12137489025e-05,0.000152413184,0.000518249337374998,0.0008175698265
2,9,"PSO",4361,30,2.44049096803189e-05,2.600650234e-06,4.16392647014331e-05,6.413003462e-10,2.06911501256e-09,3.814221827e-09,5.04891392675e-07,2.600650234e-06,2.43899552575e-05,9.691175013e-05,0.0001250168862385,0.0001480119976
2,1,"CMA-ES-CSA",4361,30,3.39993588824667e-09,2.847457381e-09,2.36515148457631e-09,3.337277121e-10,4.24280877075e-10,5.349569676e-10,1.573127406e-09,2.847457381e-09,5.20647525075e-09,7.112589628e-09,7.7913795189e-09,8.346753066e-09
2,10,"CMA-ES-CSA",4361,30,4.13561771475333e-09,3.407023996e-09,3.60246014645765e-09,1.069793143e-10,2.25789875665e-10,3.71002784e-10,1.427096663e-09,3.407023996e-09,5.37165334425e-09,9.24728738e-09,1.19283087395e-08,1.412187167e-08
2,11,"CMA-ES-CSA",4361,30,5.08975552786667e-09,3.867326015e-09,7.41532265171706e-09,2.798969945e-10,2.8214799386e-10,2.848992153e-10,8.162066577e-10,3.867326015e-09,6.19977213975e-09,8.170253807e-09,2.05639398826499e-08,3.070422849e-08
2,12,"CMA-ES-CSA",4361,30,3.58921493611333e-07,4.039463875e-09,1.32531569257231e-06,5.323670393e-10,5.4898054988e-10,5.692859517e-10,1.975671182e-09,4.039463875e-09,9.33192367825e-09,9.215739283e-08,2.92003523527348e-06,5.23375347e-06
2,13,"CMA-ES-CSA",4361,30,5.14837949404e-09,5.63187541e-09,3.18079198481847e-09,2.62630806e-10,3.93796284495e-10,5.541096471e-10,2.482652233e-09,5.63187541e-09,7.932289492e-09,9.447376215e-09,9.4816726915e-09,9.509733445e-09
2,14,"CMA-ES-CSA",4361,30,7.83236326186667e-09,8.642189187e-09,2.91148315133409e-09,3.078731936e-09,3.2863866293e-09,3.54018681e-09,5.6250346605e-09,8.642189187e-09,9.4497636385e-09,9.911389043e-09,1.263284730285e-08,1.485949497e-08
2,15,"CMA-ES-CSA",4361,30,1.07445301244323e-08,1.988126996e-09,2.23602666020348e-08,5.798028724e-12,3.31393579252e-11,6.655653806e-11,1.1570451265e-09,1.988126996e-09,8.09612865625e-09,3.918320601e-08,6.43540687379999e-08,8.494841097e-08
2,16,"CMA-ES-CSA",4361,30,4.05325616053035e-09,2.396802756e-09,4.39002794542195e-09,7.389644452e-13,2.863345116436e-11,6.272671271e-11,5.7046101175e-10,2.396802756e-09,7.9433135625e-09,9.134716983e-09,1.208161468785e-08,1.449271281e-08
2,17,"CMA-ES-CSA",4361,30,2.39431303594347e-06,3.888487754e-09,6.20654647254837e-06,2.543742994e-09,2.55960870295e-09,2.579000125e-09,3.354852396e-09,3.888487754e-09,6.12956796425e-09,1.700287673e-05,1.80206628675e-05,1.885339698e-05
2,18,"CMA-ES-CSA",4361,30,8.70261487058669e-06,3.449855512e-09,3.31062221523713e-05,6.440714628e-10,7.58459961465e-10,8.982681265e-10,1.2484804305e-09,3.449855512e-09,5.61182922375e-09,7.039488992e-09,7.1774165035046e-05,0.0001304927223
2,19,"CMA-ES-CSA",4361,30,0.00398543340092638,8.28310931e-09,0.0080903889036634,1.496118784e-10,2.97141866635e-10,4.774562967e-10,3.12552828075e-09,8.28310931e-09,0.000412002833175,0.0198515299,0.0217549772975,0.02331234335
2,2,"CMA-ES-CSA",4361,30,3.34862543624667e-09,2.463139026e-09,3.02182618267786e-09,2.148681233e-10,2.54426879585e-10,3.027764706e-10,5.74994274425e-10,2.463139026e-09,5.56904211625e-09,8.927621309e-09,9.0965126987e-09,9.234696563e-09
2,20,"CMA-ES-CSA",4361,30,0.101598041709328,4.238813744e-09,0.239571333002552,3.605293841e-11,1.105991076605e-10,2.017110923e-10,4.86691575925e-10,4.238813744e-09,0.00468179651175,0.3298437426,0.637532025424998,0.8892769841
2,21,"CMA-ES-CSA",4361,30,4.14382201111647e-09,2.539763955e-10,1.28296691429808e-08,2.245315045e-12,4.11262135465e-12,6.394884622e-12,3.40802386325e-11,2.539763955e-10,1.688872819e-09,3.568828788e-09,2.97432777050999e-08,5.115873591e-08
2,22,"CMA-ES-CSA",4361,30,0.0310012029977165,4.457731961e-10,0.117767022679003,6.252776075e-12,1.131432725225e-11,1.750066758e-11,6.49400533375e-11,4.457731961e-10,2.39318076475e-09,0.0007798823333,0.255681923224984,0.4642381385
2,23,"CMA-ES-CSA",4361,30,0.133614075105961,4.960725164e-09,0.294969151429485,2.696936008e-10,8.6502218719e-10,1.592646015e-09,1.931619309e-09,4.960725164e-09,9.45891542825e-09,0.6521867499,0.834837526284999,0.9842790706
2,24,"CMA-ES-CSA",4361,30,1.85980729477733,2.158499634,1.00251701484634,0.06308951976,0.201008548638,0.3695762506,1.07535416775,2.158499634,2.44787067275,2.486916263,3.2747300623,3.919304989
2,3,"CMA-ES-CSA",4361,30,0.0196731806380294,2.348897965e-09,0.0543224692099233,3.428795026e-10,4.66227234595e-10,6.169855737e-10,1.3980034905e-09,2.348897965e-09,6.2741971615e-09,0.09728609025,0.1525751104375,0.1978115815
2,4,"CMA-ES-CSA",4361,30,0.727547986158672,0.9958085743,0.406750252521852,1.665227956e-09,2.7225581791e-09,4.014850674e-09,0.3629556884,0.9958085743,0.9990836249,0.9998010991,1.005174027595,1.00957006
2,5,"CMA-ES-CSA",4361,30,0.375114501133332,0,1.42754398885559,-2.842170943e-14,-1.56319401865e-14,0,0,0,0,3.552713679e-15,3.09469463434999,5.626717517
2,6,"CMA-ES-CSA",4361,30,8.85939807448667e-09,5.883430632e-09,1.24600611559816e-08,6.982645573e-10,1.291454054965e-09,2.016463441e-09,3.13369152875e-09,5.883430632e-09,8.73783889675e-09,9.676952573e-09,3.37162152418499e-08,5.338470288e-08
2,7,"CMA-ES-CSA",4361,30,4.6931962612e-09,3.102606172e-09,3.99752752779488e-09,1.060115551e-09,1.09444968655e-09,1.13641363e-09,1.617365797e-09,3.102606172e-09,8.313021382e-09,9.591985872e-09,1.22342732384e-08,1.439614472e-08
2,8,"CMA-ES-CSA",4361,30,3.628200140398e-09,4.220595429e-09,2.90252252998006e-09,1.466560207e-11,1.191903909085e-10,2.469429106e-10,5.01211516725e-10,4.220595429e-09,5.932522029e-09,8.261551443e-09,8.45511394235e-09,8.61348326e-09
2,9,"CMA-ES-CSA",4361,30,3.55345015605333e-09,1.493708268e-09,4.69262005673798e-09,3.942375315e-10,4.70167194075e-10,5.62970115e-10,8.40039149425e-10,1.493708268e-09,3.879680577e-09,7.873580898e-09,1.39564846766e-08,1.893340595e-08
2,1,"iAMALGAM",4361,30,5.64977895582e-09,4.545256616e-09,4.97019267418127e-09,2.517310804e-10,4.16770262725e-10,6.184848189e-10,1.613614131e-09,4.545256616e-09,9.28479693125e-09,9.996213635e-09,1.494100860825e-08,1.898674995e-08
2,10,"iAMALGAM",4361,30,5.91181882692667e-09,6.152475862e-09,3.3124137468955e-09,1.647464387e-10,3.19291615355e-10,5.081801646e-10,3.41263906e-09,6.152475862e-09,8.50444337175e-09,9.81441417e-09,9.8980137861e-09,9.966413472e-09
2,11,"iAMALGAM",4361,30,2.0728043399472e-08,4.94719643e-09,6.29276292423758e-08,5.323741448e-11,3.84834564239e-10,7.901199695e-10,2.1917108125e-09,4.94719643e-09,5.812889725e-09,9.353286146e-09,1.42827467180699e-07,2.520336153e-07
2,12,"iAMALGAM",4361,30,0.00057361989737555,5.167294148e-09,0.00218295781300287,2.029310053e-10,3.1210767304e-10,4.455458225e-10,1.233847690575e-09,5.167294148e-09,7.8521296135e-09,3.185842701e-08,0.00473233261269213,0.008604215048
2,13,"iAMALGAM",4361,30,7.09220794673333e-09,5.94826588e-09,5.2234692598777e-09,1.448768217e-09,1.76598007365e-09,2.153683454e-09,4.25383372975e-09,5.94826588e-09,8.26251778075e-09,8.54481641e-09,1.72530889115e-08,2.437803914e-08
2,14,"iAMALGAM",4361,30,7.30171952546667e-09,7.688868209e-09,2.6112870827956e-09,2.870422122e-09,2.885232675e-09,2.903334462e-09,5.233584233e-09,7.688868209e-09,9.41158795375e-09,9.511211374e-09,1.03167526083e-08,1.09758318e-08
2,15,"iAMALGAM",4361,30,0.377487557731599,0.1033840797,0.454802729724621,3.96805433e-09,4.1389272455e-09,4.34777192e-09,4.53573427795e-08,0.1033840797,0.995343772225,0.9964866087,0.99816616614,0.9995403495
2,16,"iAMALGAM",4361,30,0.0100954641803915,9.719926197e-09,0.0332604218137897,2.449951353e-11,5.123268921915e-10,1.108560355e-09,6.99995617025e-09,9.719926197e-09,0.00022113237461925,0.01582294097,0.0794717828914997,0.1315481081
2,17,"iAMALGAM",4361,30,0.00026546855705492,1.434821323e-05,0.00096182973638414,5.952642823e-09,7.34942791045e-09,9.056609684e-09,8.01832693475e-07,1.434821323e-05,2.8824876455e-05,3.198347351e-05,0.00210632607982949,0.003803515485
2,18,"iAMALGAM",4361,30,0.000668646714543889,3.343907754e-05,0.0019710019259404,1.549219064e-08,3.09390771317e-07,6.686001477e-07,2.87894976575e-05,3.343907754e-05,0.000236343835325,0.0009840415587,0.00476669649921498,0.007861595996
2,19,"iAMALGAM",4361,30,0.0224885915606754,0.0002289939284,0.053910843788491,1.059049737e-09,1.4610833433e-09,1.952457751e-09,5.872351494e-09,0.0002289939284,0.01580508824,0.03412367062,0.134641511713999,0.2168833817
2,2,"iAMALGAM",4361,30,5.38232617008667e-09,2.841034075e-09,8.5547676676027e-09,9.297878023e-10,1.046225861515e-09,1.188539045e-09,1.3176304495e-09,2.841034075e-09,5.229725986e-09,8.980578059e-09,2.37197468775499e-08,3.577906682e-08
2,20,"iAMALGAM",4361,30,0.391309493041564,0.5966078259,0.434032039344261,1.544293582e-09,3.2700938848e-09,5.379405366e-09,6.03739636025e-09,0.5966078259,0.62076714305,0.6307473991,1.135449423795,1.548387444
2,21,"iAMALGAM",4361,30,0.0660895285287229,2.555225365e-09,0.248077785708351,8.01776423e-11,8.61600568655e-11,9.347189689e-11,3.8336972485e-10,2.555225365e-09,8.40339514625e-09,0.01270112042,0.543963947008997,0.9786335324
2,22,"iAMALGAM",4361,30,0.0634918884192042,2.791352927e-09,0.2416256252921,5.982769835e-11,1.542545646875e-10,2.696651791e-10,6.84210022075e-10,2.791352927e-09,8.21417778225e-09,1.772210467e-06,0.523807864189707,0.9523764849
2,23,"iAMALGAM",4361,30,0.582687612281994,6.768317462e-09,1.66462031026408,2.567048796e-10,9.4896392958e-10,1.795058324e-09,3.1489884035e-09,6.768317462e-09,9.429925285e-09,2.489298258,4.55824289399999,6.251015778
2,24,"iAMALGAM",4361,30,3.14956399943333,3.439134321,1.38486698709653,0.6129537836,0.618615819635,0.6255360859,2.42696159075,3.439134321,3.9591687485,3.979217481,5.21907203649999,6.233498491
2,3,"iAMALGAM",4361,30,0.201928484073428,1.302086616e-08,0.404785658899825,4.403943876e-10,1.09213544883e-09,1.888707857e-09,3.78671183275e-09,1.302086616e-08,0.0212437335225,0.998337837,0.998572104,0.998763777
2,4,"iAMALGAM",4361,30,1.10896399954403,0.9978726848,1.26863230577952,3.923631198e-09,6.1544667141e-09,8.881043456e-09,0.00102997825215,0.9978726848,1.4933009665,2.017136819,3.70493856099999,5.085867259
2,5,"iAMALGAM",4361,30,0.0794216560666667,0,0.302248799660843,0,0,0,0,0,0,0,0.655228662549997,1.191324841
2,6,"iAMALGAM",4361,30,5.49941224445333e-09,5.581341611e-09,3.4726736899652e-09,4.496492068e-10,1.08621360799e-09,1.864236765e-09,2.9386075795e-09,5.581341611e-09,7.09353109625e-09,9.853266647e-09,1.211725617865e-08,1.396961125e-08
2,7,"iAMALGAM",4361,30,5.79468467277333e-09,6.56743282e-09,3.06827888172628e-09,2.424229706e-10,5.9950053803e-10,1.035928676e-09,3.456237074e-09,6.56743282e-09,8.40542302425e-09,8.737430335e-09,9.2869633762e-09,9.736581319e-09
2,8,"iAMALGAM",4361,30,4.56679174491333e-09,3.625629574e-09,3.19301349461188e-09,2.539763955e-10,5.88377702115e-10,9.970904102e-10,1.340492162e-09,3.625629574e-09,7.34860528e-09,9.053835015e-09,9.95387523575e-09,1.069027178e-08
2,9,"iAMALGAM",4361,30,9.68004769647333e-09,7.217259679e-09,1.35301574714376e-08,7.756568721e-10,1.782023062455e-09,3.012026184e-09,4.15890610875e-09,7.217259679e-09,8.5346627545e-09,9.156948977e-09,3.63790114451499e-08,5.865160801e-08
